
2024-12-24 03:23:04.730245,3.38,101.14,84.05,3.82
2024-12-24 03:28:01.426720,3.38,101.14,84.1,3.82
2024-12-24 03:32:59.012371,3.38,101.14,84.13,3.82
2024-12-24 03:37:56.980749,3.38,101.14,84.31,3.82
2024-12-24 03:42:54.958349,3.38,101.15,84.41,3.82
2024-12-24 03:47:53.011214,3.38,101.15,84.4,3.82
2024-12-24 03:52:50.000527,3.38,101.15,84.34,3.82
2024-12-24 03:57:48.062925,3.38,101.16,84.27,3.82
2024-12-24 04:02:46.042556,3.31,101.16,84.33,3.82
2024-12-24 04:07:44.461220,3.38,101.16,84.34,3.82
2024-12-24 04:12:42.052873,3.31,101.17,84.24,3.82
2024-12-24 04:17:40.123579,3.31,101.17,84.22,3.82
2024-12-24 04:22:37.129107,3.31,101.18,84.17,3.82
2024-12-24 04:27:35.108915,3.31,101.18,84.23,3.82
2024-12-24 04:32:33.446629,3.31,101.18,84.13,3.82
2024-12-24 04:37:31.555657,3.25,101.18,84.14,3.82
2024-12-24 04:42:29.473941,3.25,101.19,84.1,3.82
2024-12-24 04:47:27.154200,3.25,101.19,84.02,3.82
2024-12-24 04:52:24.086376,3.19,101.2,84.24,3.82
2024-12-24 04:57:22.144958,3.19,101.2,84.22,3.82
2024-12-24 05:02:20.168779,3.19,101.2,84.22,3.82
2024-12-24 05:07:18.175004,3.19,101.21,84.55,3.82
2024-12-24 05:12:16.541149,3.13,101.21,84.85,3.82
2024-12-24 05:17:13.096061,3.13,101.22,84.72,3.82
2024-12-24 05:22:11.198835,3.13,101.22,84.71,3.82
2024-12-24 05:27:09.186517,3.13,101.23,84.64,3.82
2024-12-24 05:32:07.228335,3.06,101.23,84.71,3.82
2024-12-24 05:37:05.169066,3.06,101.24,84.77,3.82
2024-12-24 05:42:02.573763,3.06,101.24,84.82,3.82
2024-12-24 05:47:00.529760,3.06,101.25,84.93,3.82
2024-12-24 05:56:56.177724,3.0,101.26,84.68,3.82
2024-12-24 06:01:54.518588,3.0,101.26,84.64,3.81
2024-12-24 06:06:51.122024,3.0,101.27,84.7,3.82
2024-12-24 06:11:49.098267,3.0,101.28,84.67,3.82
2024-12-24 06:16:47.525406,3.0,101.28,84.55,3.82
2024-12-24 06:21:45.134880,2.94,101.29,84.58,3.82
2024-12-24 06:26:43.090790,2.88,101.29,84.94,3.82
2024-12-24 06:31:40.109421,2.88,101.3,85.04,3.82
2024-12-24 06:36:38.068446,2.88,101.3,84.91,3.82
2024-12-24 06:41:36.157946,2.88,101.31,84.91,3.82
2024-12-24 06:46:34.529159,2.88,101.31,84.99,3.82
2024-12-24 06:51:31.483646,2.88,101.32,84.91,3.81
2024-12-24 06:56:29.176096,2.94,101.32,84.75,3.81
2024-12-24 07:01:27.166082,2.88,101.33,84.83,3.81
2024-12-24 07:06:25.569119,2.81,101.33,84.85,3.81
2024-12-24 07:11:23.211310,2.88,101.34,84.82,3.81
2024-12-24 07:16:20.209794,2.81,101.34,84.74,3.81
2024-12-24 07:21:18.636811,2.88,101.35,84.55,3.81
2024-12-24 07:26:16.192740,2.81,101.35,84.63,3.81
2024-12-24 07:31:14.225276,2.88,101.36,84.55,3.81
2024-12-24 07:36:11.126910,2.81,101.36,84.51,3.81
2024-12-24 07:41:09.209471,2.81,101.37,84.46,3.81
2024-12-24 07:46:07.274107,2.81,101.37,84.46,3.81
2024-12-24 07:51:05.203637,2.81,101.37,84.48,3.81
2024-12-24 07:56:02.583251,2.81,101.38,84.52,3.81
2024-12-24 08:01:00.194697,2.75,101.38,84.58,3.81
2024-12-24 08:05:58.207101,2.75,101.39,84.47,3.81
2024-12-24 08:10:56.198299,2.75,101.39,84.36,3.81
2024-12-24 08:15:54.312860,2.75,101.4,84.41,3.81
2024-12-24 08:20:51.194591,2.75,101.4,84.46,3.81
2024-12-24 08:25:49.224424,2.75,101.41,84.55,3.81
2024-12-24 08:30:47.688953,2.75,101.41,84.55,3.81
2024-12-24 08:35:45.310702,2.75,101.42,84.71,3.81
2024-12-24 08:40:42.290060,2.81,101.42,84.72,3.81
2024-12-24 08:45:40.223798,2.81,101.43,84.67,3.81
2024-12-24 08:50:38.647082,2.81,101.43,84.77,3.81
2024-12-24 08:55:36.244534,2.81,101.44,84.91,3.81
2024-12-24 09:00:33.246311,2.88,101.44,84.9,3.81
2024-12-24 09:05:31.221625,2.88,101.45,84.86,3.81
2024-12-24 09:10:29.661008,2.88,101.45,84.79,3.81
2024-12-24 09:15:27.321446,2.88,101.46,84.84,3.81
2024-12-24 09:20:25.268874,2.88,101.46,84.84,3.81
2024-12-24 09:25:22.221500,2.94,101.47,84.77,3.81
2024-12-24 09:30:20.295144,2.94,101.47,84.76,3.81
2024-12-24 09:35:18.679426,2.94,101.48,84.72,3.81
2024-12-24 09:40:16.339415,2.94,101.48,84.71,3.81
2024-12-24 09:45:13.247387,2.94,101.49,84.68,3.81
2024-12-24 09:50:11.314117,2.94,101.49,84.75,3.81
2024-12-24 09:55:09.714079,2.94,101.5,84.79,3.81
2024-12-24 10:00:07.748485,2.94,101.51,84.79,3.81
2024-12-24 10:05:05.334159,2.94,101.51,84.75,3.81
2024-12-24 10:10:02.378696,2.94,101.52,84.85,3.81
2024-12-24 10:15:00.720899,2.94,101.53,84.95,3.81
2024-12-24 10:19:58.319712,2.94,101.53,84.91,3.81
2024-12-24 10:24:56.322634,2.94,101.54,84.91,3.81
2024-12-24 10:29:53.423697,2.94,101.54,84.88,3.81
2024-12-24 10:34:51.380318,3.0,101.55,84.75,3.81
2024-12-24 10:39:49.344693,3.0,101.55,84.7,3.81
2024-12-24 10:44:47.452560,2.94,101.56,84.77,3.81
2024-12-24 10:49:45.406777,2.94,101.56,84.71,3.81
2024-12-24 10:54:42.458290,2.94,101.56,84.6,3.81
2024-12-24 10:59:41.949607,3.0,101.57,84.6,3.81
2024-12-24 11:04:38.762641,3.0,101.57,84.48,3.81
2024-12-24 11:09:36.343495,3.0,101.57,84.39,3.8
2024-12-24 11:14:33.369887,3.0,101.57,84.32,3.8
2024-12-24 11:19:31.386228,3.0,101.58,84.49,3.8
2024-12-24 11:24:29.372412,3.0,101.58,84.48,3.8
2024-12-24 11:29:27.386225,3.0,101.58,84.41,3.8
2024-12-24 11:34:24.378296,3.0,101.59,84.6,3.8
2024-12-24 11:39:22.416057,3.0,101.59,84.61,3.8
2024-12-24 11:44:20.398964,3.0,101.6,84.6,3.8
2024-12-24 11:49:18.420230,3.0,101.6,84.51,3.8
2024-12-24 11:54:16.388591,2.94,101.6,84.55,3.8
2024-12-24 11:59:13.525294,2.88,101.61,84.68,3.8
2024-12-24 12:04:11.818937,2.94,101.61,84.64,3.8
2024-12-24 12:09:09.856740,2.88,101.62,84.63,3.8
2024-12-24 12:14:07.819848,2.94,101.62,84.77,3.8
2024-12-24 12:19:04.370820,2.88,101.62,84.85,3.8
2024-12-24 12:24:02.848902,2.88,101.63,84.86,3.8
2024-12-24 12:29:00.413175,2.88,101.63,84.97,3.8
2024-12-24 12:33:58.415201,2.88,101.64,84.85,3.8
2024-12-24 12:38:56.439907,2.88,101.64,84.86,3.8
2024-12-24 12:43:53.415664,2.88,101.65,84.96,3.8
2024-12-24 12:48:51.428535,2.94,101.65,84.88,3.8
2024-12-24 12:53:49.501877,2.94,101.65,84.84,3.8
2024-12-24 12:58:47.429424,2.88,101.66,84.91,3.8
2024-12-24 13:03:44.804846,2.88,101.66,85.05,3.8
2024-12-24 13:08:42.499672,2.94,101.67,84.99,3.8
2024-12-24 13:13:40.414584,2.88,101.67,84.96,3.8
2024-12-24 13:18:38.842210,2.94,101.67,84.91,3.8
2024-12-24 13:23:36.478016,2.94,101.68,84.91,3.8
2024-12-24 13:28:33.435018,2.94,101.68,84.99,3.8
2024-12-24 13:33:31.465586,2.94,101.69,84.91,3.8
2024-12-24 13:38:29.878855,2.94,101.69,84.91,3.8
2024-12-24 13:43:27.442145,2.94,101.69,84.91,3.8
2024-12-24 13:48:24.895370,2.94,101.7,85.03,3.8
2024-12-24 13:53:22.505016,2.88,101.7,85.18,3.8
2024-12-24 13:58:20.466177,2.88,101.7,85.43,3.8
2024-12-24 14:03:18.459094,2.94,101.7,85.66,3.8
2024-12-24 14:08:15.494574,2.94,101.71,85.74,3.8
2024-12-24 14:13:13.514752,2.94,101.71,85.78,3.8
2024-12-24 14:18:11.611231,2.94,101.71,85.73,3.8
2024-12-24 14:23:09.875592,3.0,101.71,85.68,3.8
2024-12-24 14:28:07.896661,3.0,101.72,85.69,3.8
2024-12-24 14:33:04.518119,3.0,101.72,85.69,3.79
2024-12-24 14:38:02.556982,3.0,101.72,85.68,3.8
2024-12-24 14:43:00.514802,3.0,101.72,85.83,3.8
2024-12-24 14:48:00.379667,2.94,101.73,85.93,3.8
2024-12-24 14:53:02.231013,2.94,101.73,85.92,3.8
2024-12-24 14:57:53.645983,2.94,101.73,85.96,3.8
2024-12-24 15:02:51.547705,2.88,101.74,86.27,3.8
2024-12-24 15:07:49.661112,2.88,101.74,86.23,3.79
2024-12-24 15:12:47.625476,2.88,101.74,86.3,3.8
2024-12-24 15:17:44.640865,2.81,101.75,86.59,3.8
2024-12-24 15:22:42.586088,2.75,101.75,87.06,3.8
2024-12-24 15:27:40.974809,2.69,101.75,87.15,3.8
2024-12-24 15:32:38.635502,2.63,101.75,87.24,3.79
2024-12-24 15:37:35.570205,2.5,101.76,87.7,3.79
2024-12-24 15:42:33.618060,2.31,101.76,88.21,3.79
2024-12-24 15:47:31.708730,2.25,101.77,88.45,3.79
2024-12-24 15:52:29.800002,2.31,101.77,88.5,3.79
2024-12-24 15:57:26.620267,2.38,101.77,88.48,3.79
2024-12-24 16:02:24.694702,2.38,101.78,88.45,3.79
2024-12-24 16:07:22.699362,2.44,101.78,88.47,3.79
2024-12-24 16:12:19.678974,2.44,101.79,88.5,3.79
2024-12-24 16:17:17.611892,2.44,101.79,88.45,3.79
2024-12-24 16:22:15.664287,2.38,101.79,88.45,3.79
2024-12-24 16:27:13.705430,2.38,101.8,88.34,3.79
2024-12-24 16:32:10.641088,2.31,101.8,88.32,3.79
2024-12-24 16:37:08.639889,2.31,101.8,88.39,3.79
2024-12-24 16:42:06.634750,2.25,101.81,88.32,3.79
2024-12-24 16:47:03.683819,2.25,101.81,88.32,3.79
2024-12-24 16:52:01.654910,2.31,101.82,88.17,3.79
2024-12-24 16:57:00.140981,2.31,101.82,87.98,3.79
2024-12-24 17:01:58.441037,2.31,101.82,87.76,3.79
2024-12-24 17:06:54.737081,2.31,101.83,87.63,3.79
2024-12-24 17:11:52.698271,2.31,101.83,87.42,3.79
2024-12-24 17:16:50.676708,2.31,101.84,87.18,3.79
2024-12-24 17:21:47.709512,2.31,101.84,86.92,3.79
2024-12-24 17:26:45.716685,2.31,101.85,86.73,3.79
2024-12-24 17:31:43.753071,2.38,101.86,86.52,3.79
2024-12-24 17:36:41.747854,2.38,101.86,86.31,3.79
2024-12-24 17:41:38.751072,2.38,101.86,85.96,3.79
2024-12-24 17:46:37.122050,2.38,101.87,85.72,3.79
2024-12-24 17:51:34.765461,2.38,101.87,85.54,3.79
2024-12-24 17:56:31.710444,2.38,101.88,85.38,3.79
2024-12-24 18:01:30.168153,2.38,101.88,85.14,3.79
2024-12-24 18:06:27.823488,2.38,101.88,85.18,3.79
2024-12-24 18:11:26.116254,2.31,101.88,85.1,3.79
2024-12-24 18:16:22.734225,2.25,101.89,84.98,3.79
2024-12-24 18:21:20.710179,2.25,101.89,84.78,3.79
2024-12-24 18:26:18.782719,2.19,101.89,84.83,3.79
2024-12-24 18:31:15.801173,2.19,101.89,84.86,3.79
2024-12-24 18:36:13.860942,2.13,101.9,84.93,3.79
2024-12-24 18:41:11.752475,2.19,101.9,85.0,3.79
2024-12-24 18:46:09.730441,2.13,101.9,85.15,3.79
2024-12-24 18:51:06.836338,2.06,101.9,85.03,3.79
2024-12-24 18:56:04.846273,2.06,101.9,85.32,3.79
2024-12-24 19:01:02.752027,2.06,101.9,85.27,3.79
2024-12-24 19:06:00.365789,2.0,101.91,84.87,3.79
2024-12-24 19:10:58.195585,2.0,101.91,84.85,3.79
2024-12-24 19:15:55.818511,2.0,101.91,84.95,3.79
2024-12-24 19:20:52.749445,2.0,101.91,84.68,3.79
2024-12-24 19:25:50.896329,2.0,101.91,84.83,3.78
2024-12-24 19:30:49.242256,2.0,101.92,84.99,3.79
2024-12-24 19:35:46.812424,2.06,101.92,84.86,3.78
2024-12-24 19:40:43.792253,2.0,101.92,85.14,3.78
2024-12-24 19:45:41.791816,2.25,101.92,86.48,3.78
2024-12-24 19:50:39.822387,2.63,101.92,87.4,3.79
2024-12-24 19:55:36.833574,3.0,101.93,87.12,3.79
2024-12-24 20:00:34.892681,3.19,101.93,86.91,3.78
2024-12-24 20:05:32.888892,3.31,101.93,87.13,3.79
2024-12-24 20:10:31.637522,3.44,101.93,87.12,3.78
2024-12-24 20:15:29.195156,3.44,101.93,86.95,3.78
2024-12-24 20:20:25.898841,3.5,101.93,87.06,3.78
2024-12-24 20:25:23.836844,3.5,101.93,87.12,3.78
2024-12-24 20:30:21.953823,3.5,101.93,86.9,3.78
2024-12-24 20:35:19.837751,3.5,101.93,86.79,3.78
2024-12-24 20:40:17.921621,3.5,101.94,86.61,3.78
2024-12-24 20:45:14.893213,3.5,101.94,86.38,3.78
2024-12-24 20:50:12.919491,3.5,101.94,86.49,3.78
2024-12-24 20:55:10.905768,3.5,101.94,86.35,3.78
2024-12-24 21:00:09.362013,3.38,101.94,85.26,3.78
2024-12-24 21:05:06.902161,3.38,101.94,85.0,3.78
2024-12-24 21:10:03.986175,3.31,101.94,85.27,3.78
2024-12-24 21:15:01.868393,3.31,101.94,85.32,3.78
2024-12-24 21:19:59.966444,3.25,101.94,85.1,3.78
2024-12-24 21:24:58.638193,3.25,101.94,84.95,3.78
2024-12-24 21:29:56.323218,3.19,101.93,84.8,3.78
2024-12-24 21:34:52.971330,3.25,101.93,84.36,3.78
2024-12-24 21:39:50.980441,3.25,101.93,83.47,3.78
2024-12-24 21:44:49.146406,3.31,101.93,82.81,3.78
2024-12-24 21:49:46.983680,3.25,101.93,81.67,3.78
2024-12-24 21:54:45.002625,3.25,101.93,81.37,3.78
2024-12-24 21:59:41.963085,3.25,101.93,81.15,3.78
2024-12-24 22:09:38.252384,3.19,101.93,81.9,3.78
2024-12-24 22:14:36.027665,3.19,101.93,80.31,3.78
2024-12-24 22:19:32.993736,3.13,101.93,81.89,3.78
2024-12-24 22:24:30.928169,3.13,101.93,80.55,3.78
2024-12-24 22:29:30.083091,3.06,101.93,80.34,3.78
2024-12-24 22:34:27.350653,3.06,101.93,82.09,3.78
2024-12-24 22:39:24.055762,3.06,101.93,80.08,3.78
2024-12-24 22:44:22.579576,3.06,101.93,81.39,3.78
2024-12-24 22:49:20.006453,3.06,101.93,79.57,3.78
2024-12-24 22:54:17.981477,3.06,101.93,81.59,3.78
2024-12-24 22:59:15.996179,3.06,101.93,79.98,3.78
2024-12-24 23:04:13.084846,3.13,101.94,80.76,3.78
2024-12-24 23:09:11.064162,3.06,101.94,79.49,3.78
2024-12-24 23:14:08.991517,3.13,101.94,81.06,3.78
2024-12-24 23:19:07.002217,3.06,101.94,79.84,3.78
2024-12-24 23:24:03.990024,3.13,101.94,81.39,3.78
2024-12-24 23:29:01.995437,3.13,101.95,79.41,3.78
2024-12-24 23:34:00.382947,3.13,101.95,80.48,3.78
2024-12-24 23:38:58.827839,3.13,101.95,78.99,3.78
2024-12-24 23:43:55.992703,3.13,101.95,80.74,3.78
2024-12-24 23:48:53.057552,3.19,101.95,79.1,3.78
2024-12-24 23:53:51.021963,3.19,101.95,81.03,3.78
2024-12-24 23:58:48.998906,3.19,101.95,79.8,3.78
2024-12-25 00:03:47.138523,3.19,101.96,81.42,3.78
2024-12-25 00:08:43.988867,3.19,101.96,79.85,3.78
2024-12-25 00:13:42.043813,3.19,101.96,81.59,3.78
2024-12-25 00:18:40.070930,3.25,101.96,79.98,3.78
2024-12-25 00:23:38.108113,3.25,101.96,81.67,3.77
2024-12-25 00:28:36.070081,3.31,101.96,80.43,3.78
2024-12-25 00:33:33.087796,3.31,101.96,82.19,3.78
2024-12-25 00:38:31.106902,3.38,101.96,80.93,3.78
2024-12-25 00:43:29.074260,3.44,101.96,80.72,3.78
2024-12-25 00:48:27.072495,3.44,101.96,80.57,3.77
2024-12-25 00:53:25.856473,3.5,101.96,80.52,3.77
2024-12-25 00:58:22.824386,3.5,101.96,80.54,3.77
2024-12-25 01:03:20.107790,3.56,101.96,80.85,3.77
2024-12-25 01:08:18.109731,3.56,101.96,81.41,3.78
2024-12-25 01:13:16.123390,3.5,101.96,81.81,3.77
2024-12-25 01:18:14.183728,3.5,101.96,83.16,3.77
2024-12-25 01:23:11.142690,3.5,101.96,84.13,3.77
2024-12-25 01:28:09.196623,3.44,101.96,84.68,3.77
2024-12-25 01:33:07.193781,3.44,101.96,85.08,3.77
2024-12-25 01:38:05.140491,3.44,101.96,85.42,3.77
2024-12-25 01:43:03.160204,3.44,101.96,85.84,3.77
2024-12-25 01:48:00.146629,3.44,101.96,86.21,3.77
2024-12-25 01:52:58.066041,3.44,101.96,86.15,3.77
2024-12-25 02:02:54.227360,3.44,101.96,86.74,3.77
2024-12-25 02:07:52.134574,3.5,101.95,86.8,3.77
2024-12-25 02:12:49.543767,3.56,101.95,87.09,3.77
2024-12-25 02:17:47.185162,3.56,101.95,87.5,3.77
2024-12-25 02:22:45.152356,3.63,101.95,87.76,3.77
2024-12-25 02:27:43.148683,3.63,101.95,87.82,3.77
2024-12-25 02:32:41.211026,3.69,101.95,87.86,3.77
2024-12-25 02:37:38.167471,3.75,101.95,87.93,3.77
2024-12-25 02:42:36.232756,3.75,101.95,88.01,3.77
2024-12-25 02:47:34.182299,3.81,101.94,88.08,3.77
2024-12-25 02:52:32.168384,3.75,101.94,88.08,3.77
2024-12-25 02:57:30.561359,3.81,101.94,88.16,3.77
2024-12-25 03:02:28.240009,3.81,101.94,88.1,3.77
2024-12-25 03:07:25.285271,3.88,101.94,88.15,3.77
2024-12-25 03:12:23.600905,3.81,101.94,88.15,3.77
2024-12-25 03:17:21.208205,3.88,101.94,88.18,3.77
2024-12-25 03:27:17.984619,3.88,101.94,88.18,3.77
2024-12-25 03:32:15.223571,3.88,101.94,88.31,3.77
2024-12-25 03:37:12.227018,3.94,101.94,88.36,3.77
2024-12-25 03:42:10.234657,3.94,101.93,88.42,3.77
2024-12-25 03:47:08.302686,4.0,101.93,88.5,3.77
2024-12-25 03:52:06.312243,4.0,101.93,88.52,3.77
2024-12-25 03:57:04.252511,4.0,101.93,88.63,3.77
2024-12-25 04:02:02.282789,4.0,101.93,88.64,3.77
2024-12-25 04:07:00.628705,4.0,101.93,88.73,3.77
2024-12-25 04:11:57.260380,4.06,101.93,88.8,3.77
2024-12-25 04:16:55.665625,4.06,101.93,88.84,3.77
2024-12-25 04:21:53.245792,4.06,101.93,88.88,3.77
2024-12-25 04:26:51.289461,4.06,101.93,88.92,3.77
2024-12-25 04:31:49.603565,4.13,101.92,88.97,3.77
2024-12-25 04:36:47.337395,4.13,101.92,88.97,3.77
2024-12-25 04:41:45.627822,4.13,101.92,88.94,3.77
2024-12-25 04:46:42.364249,4.19,101.92,88.87,3.77
2024-12-25 04:51:40.338816,4.19,101.92,88.89,3.77
2024-12-25 04:56:38.353899,4.19,101.92,88.96,3.77
2024-12-25 05:01:36.272257,4.25,101.92,89.0,3.77
2024-12-25 05:06:34.314786,4.25,101.91,89.05,3.77
2024-12-25 05:11:32.693228,4.19,101.91,89.08,3.77
2024-12-25 05:16:29.318063,4.19,101.91,89.14,3.77
2024-12-25 05:21:27.679227,4.25,101.9,89.16,3.77
2024-12-25 05:26:25.335389,4.25,101.9,89.21,3.76
2024-12-25 05:31:23.323916,4.25,101.9,89.64,3.76
2024-12-25 05:36:21.299944,4.31,101.89,89.67,3.77
2024-12-25 05:41:19.772925,4.38,101.89,89.74,3.77
2024-12-25 05:46:17.351923,4.31,101.89,89.7,3.76
2024-12-25 05:56:12.740274,4.25,101.88,89.32,3.76
2024-12-25 06:01:10.379332,4.25,101.88,89.32,3.76
2024-12-25 06:06:08.246799,4.31,101.88,89.3,3.76
